http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51560_news_cover_photo_slider.JPG,29-11-2019 15:36,Проект бюджета ФОМС на 2020 год сформирован по доходам в сумме 15 млрд 745 млн 829 тысяч сомов,Проект бюджета ФОМС на 2020 год сформирован по доходам в сумме 15 млрд 745 млн 829 тысяч сомов
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51558_news_cover_photo_slider.JPG,29-11-2019 15:30,Проект бюджета Социального фонда КР на 2020 год сформирован по доходам в сумме 57 млрд 796 млн 134 тысяч сомов,Проект бюджета Социального фонда КР на 2020 год сформирован по доходам в сумме 57 млрд 796 млн 134 тысяч сомов
http://kenesh.kg//uploads/media/news_cover_photo/0001/52/thumb_51511_news_cover_photo_slider.JPG,29-11-2019 13:50,"Иса Омуркулов: ""Нужен экосистемный подход к регулированию природопользования""","Иса Омуркулов: ""Нужен экосистемный подход к регулированию природопользования"""
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48858_news_cover_photo_slider.JPG,25-10-2019 12:35,Иса Омуркулов: Тарифная политика в Кыргызстане должна быть соизмерима с доходами населения,Иса Омуркулов: Тарифная политика в Кыргызстане должна быть соизмерима с доходами населения
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48850_news_cover_photo_slider.JPG,25-10-2019 11:42,Депутаты СДПК призвали Госантимонополию принять срочные меры по фактам спекулятивного роста цен на муку,Депутаты СДПК призвали Госантимонополию принять срочные меры по фактам спекулятивного роста цен на муку
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48810_news_cover_photo_slider.JPG,24-10-2019 17:50,"Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях","Жогорку Кенеш принял ряд законопроектов в первом, втором и третьем чтениях"
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48806_news_cover_photo_slider.JPG,24-10-2019 17:39,АБР выделит $50 млн на продвижение экономической диверсификации в КР,АБР выделит $50 млн на продвижение экономической диверсификации в КР
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48801_news_cover_photo_slider.JPG,24-10-2019 17:27,Направлен на голосование законопроект о реабилитации системы водоснабжения и канализации в г. Джалал-Абад (фаза 2),Направлен на голосование законопроект о реабилитации системы водоснабжения и канализации в г. Джалал-Абад (фаза 2)
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48811_news_cover_photo_slider.JPG,24-10-2019 17:21,Рассмотрен законопроект об улучшении сельского водоснабжения и санитарии в Баткенской и Таласской областях,Рассмотрен законопроект об улучшении сельского водоснабжения и санитарии в Баткенской и Таласской областях
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48818_news_cover_photo_slider.JPG,24-10-2019 17:14,Направлен на голосование законопроект о реабилитации системы водоснабжения в г. Каракол,Направлен на голосование законопроект о реабилитации системы водоснабжения в г. Каракол
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48812_news_cover_photo_slider.JPG,24-10-2019 16:49,Рассмотрен законопроект о пресечении всех форм принудительного труда,Рассмотрен законопроект о пресечении всех форм принудительного труда
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48771_news_cover_photo_slider.jpeg,24-10-2019 16:37,Рассмотрено Соглашение о сотрудничестве между странами СНГ по обмену информацией в сфере борьбы с  IT-преступлениями,Рассмотрено Соглашение о сотрудничестве между странами СНГ по обмену информацией в сфере борьбы с  IT-преступлениями
http://kenesh.kg//uploads/media/news_cover_photo/0001/51/thumb_50067_news_cover_photo_slider.jpg,24-10-2019 16:32,Торага Дастанбек Джумабеков принял представителей Международной Исламской Благотворительной организации во главе с доктором Абдулла Аль-Маатуком,Торага Дастанбек Джумабеков принял представителей Международной Исламской Благотворительной организации во главе с доктором Абдулла Аль-Маатуком
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48770_news_cover_photo_slider.jpeg,24-10-2019 16:14,"Наталья Никитенко: Система социального и медицинского страхования должна быть удобной, прозрачной и понятной","Наталья Никитенко: Система социального и медицинского страхования должна быть удобной, прозрачной и понятной"
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48795_news_cover_photo_slider.JPG,24-10-2019 15:50,"Аида Исмаилова: ""Реформа Минздрава по оптимизации ЦСМ провалена""","Аида Исмаилова: ""Реформа Минздрава по оптимизации ЦСМ провалена"""
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48767_news_cover_photo_slider.jpg,24-10-2019 15:25,Счетная палата выявила финансовые нарушения в деятельности ФОМС на более чем 25 млн сомов,Счетная палата выявила финансовые нарушения в деятельности ФОМС на более чем 25 млн сомов
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48759_news_cover_photo_slider.JPG,24-10-2019 12:53,Рассмотрен законопроект «Об утверждении отчета об исполнении бюджета Социального фонда Кыргызской Республики за 2018 год» во втором чтении,Рассмотрен законопроект «Об утверждении отчета об исполнении бюджета Социального фонда Кыргызской Республики за 2018 год» во втором чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/49/thumb_48754_news_cover_photo_slider.JPG,24-10-2019 12:46,Здоровье граждан в поле зрения депутатов Жогорку Кенеша,Здоровье граждан в поле зрения депутатов Жогорку Кенеша
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46869_news_cover_photo_slider.JPG,19-09-2019 16:39,Состоялось совещание рабочей группы Общественного совета Жогорку Кенеша по зеленой экономике,Состоялось совещание рабочей группы Общественного совета Жогорку Кенеша по зеленой экономике
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46861_news_cover_photo_slider.JPG,19-09-2019 09:52,Жогорку Кенеш в закрытом режиме заслушивает информацию Правительства о ситуации на кыргызско-таджикской границе,Жогорку Кенеш в закрытом режиме заслушивает информацию Правительства о ситуации на кыргызско-таджикской границе
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46843_news_cover_photo_slider.jpg,18-09-2019 16:32,"Группа депутатов Жогорку Кенеша ознакомилась с состоянием золоторудного месторождения ""Кумтор""","Группа депутатов Жогорку Кенеша ознакомилась с состоянием золоторудного месторождения ""Кумтор"""
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46841_news_cover_photo_slider.JPG,18-09-2019 16:27,Жогорку Кенеш принял к сведению доклады Акыйкатчы КР и  Национального центра КР по предупреждению пыток за 2018 год,Жогорку Кенеш принял к сведению доклады Акыйкатчы КР и  Национального центра КР по предупреждению пыток за 2018 год
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46826_news_cover_photo_slider.png,18-09-2019 12:42,В 2018 году зарегистрировано 425 фактов преступления в отношении детей трудовых мигрантов,В 2018 году зарегистрировано 425 фактов преступления в отношении детей трудовых мигрантов
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46827_news_cover_photo_slider.JPG,18-09-2019 12:38,В 2018 году в Национальный центр КР по предупреждению пыток поступило 238 сообщений,В 2018 году в Национальный центр КР по предупреждению пыток поступило 238 сообщений
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46821_news_cover_photo_slider.JPG,18-09-2019 12:16,Акыйкатчы КР Т. Мамытов:  «В  2018 году на имя Омбудсмена поступило 3237 письменных обращений»,Акыйкатчы КР Т. Мамытов:  «В  2018 году на имя Омбудсмена поступило 3237 письменных обращений»
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46818_news_cover_photo_slider.JPG,18-09-2019 10:58,Кыргызстан откроет финансовые каналы для крупной международной торговли,Кыргызстан откроет финансовые каналы для крупной международной торговли
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46809_news_cover_photo_slider.jpeg,17-09-2019 22:08,"Вице-спикер Мирлан Бакиров: Начав строительство на госгранице, Таджикистан нарушил международную практику","Вице-спикер Мирлан Бакиров: Начав строительство на госгранице, Таджикистан нарушил международную практику"
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46780_news_cover_photo_slider.JPG,17-09-2019 14:44,Профильный Комитет заслушал доклад о соблюдении прав и свобод человека в Кыргызской Республике,Профильный Комитет заслушал доклад о соблюдении прав и свобод человека в Кыргызской Республике
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46786_news_cover_photo_slider.JPG,17-09-2019 14:13,Комитет Жогорку Кенеша одобрил законопроект  «Об утверждении отчета об исполнении республиканского бюджета Кыргызской Республики на 2018 год»,Комитет Жогорку Кенеша одобрил законопроект  «Об утверждении отчета об исполнении республиканского бюджета Кыргызской Республики на 2018 год»
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46770_news_cover_photo_slider.JPG,17-09-2019 14:10,Комитет Жогорку Кенеша дал согласие на заключение ряда международных Соглашений,Комитет Жогорку Кенеша дал согласие на заключение ряда международных Соглашений
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46800_news_cover_photo_slider.JPG,17-09-2019 14:07,Комитет Жогорку Кенеша заслушал информацию о ситуации на кыргызско-таджикской границе,Комитет Жогорку Кенеша заслушал информацию о ситуации на кыргызско-таджикской границе
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46804_news_cover_photo_slider.jpg,17-09-2019 12:36,Профильный комитет провел выездное заседание в Иссык-Кульской области,Профильный комитет провел выездное заседание в Иссык-Кульской области
http://kenesh.kg//uploads/media/news_cover_photo/0001/47/thumb_46744_news_cover_photo_slider.JPG,17-09-2019 11:43,Одобрены изменения в закон о правовом статусе иностранных граждан в КР,Одобрены изменения в закон о правовом статусе иностранных граждан в КР
http://kenesh.kg//uploads/media/news_cover_photo/0001/45/thumb_44157_news_cover_photo_slider.jpg,13-06-2019 11:29,Ишенбек Медетов освобожден от должности аудитора Счетной палаты,Ишенбек Медетов освобожден от должности аудитора Счетной палаты
http://kenesh.kg//uploads/media/news_cover_photo/0001/45/thumb_44168_news_cover_photo_slider.JPG,13-06-2019 11:10,Депутаты Жогорку Кенеша в разделе «разное» поднимали социально-экономические вопросы,Депутаты Жогорку Кенеша в разделе «разное» поднимали социально-экономические вопросы
http://kenesh.kg//uploads/media/news_cover_photo/0001/50/thumb_49966_news_cover_photo_slider.jpg,12-06-2019 18:24,Торага Д.Джумабеков встретился с Президентом Монголии Халтмаагийном Баттулгой,Торага Д.Джумабеков встретился с Президентом Монголии Халтмаагийном Баттулгой
http://kenesh.kg//uploads/media/news_cover_photo/0001/45/thumb_44088_news_cover_photo_slider.JPG,12-06-2019 17:44,Направлен на голосование законопроект «О внесении изменений в некоторые законодательные акты КР по вопросам землепользования» во втором чтении,Направлен на голосование законопроект «О внесении изменений в некоторые законодательные акты КР по вопросам землепользования» во втором чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/45/thumb_44087_news_cover_photo_slider.jpg,12-06-2019 17:11,Жогорку Кенеш принял постановление «О мерах по развитию органического сельскохозяйственного производства в Кыргызской Республике»,Жогорку Кенеш принял постановление «О мерах по развитию органического сельскохозяйственного производства в Кыргызской Республике»
http://kenesh.kg//uploads/media/news_cover_photo/0001/45/thumb_44086_news_cover_photo_slider.jpg,12-06-2019 16:41,Жогорку Кенеш принял ряд законопроектов во втором и третьем чтениях,Жогорку Кенеш принял ряд законопроектов во втором и третьем чтениях
http://kenesh.kg//uploads/media/news_cover_photo/0001/45/thumb_44085_news_cover_photo_slider.jpg,12-06-2019 16:33,Направлен на голосование законопроект «О порядке проведения проверок субъектов предпринимательства» в первом чтении,Направлен на голосование законопроект «О порядке проведения проверок субъектов предпринимательства» в первом чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/45/thumb_44081_news_cover_photo_slider.JPG,12-06-2019 15:42,Рассмотрен  законопроект «О прохождении службы в правоохранительных органах КР» во втором чтении,Рассмотрен  законопроект «О прохождении службы в правоохранительных органах КР» во втором чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/45/thumb_44065_news_cover_photo_slider.JPG,12-06-2019 12:55,Направлен на голосование законопроект «О внесении изменений в Закон КР «О защите банковских вкладов (депозитов)»,Направлен на голосование законопроект «О внесении изменений в Закон КР «О защите банковских вкладов (депозитов)»
http://kenesh.kg//uploads/media/news_cover_photo/0001/45/thumb_44028_news_cover_photo_slider.JPG,12-06-2019 12:05,Рассмотрен законопроект «О внесении изменений в некоторые законодательные акты Кыргызской Республики»,Рассмотрен законопроект «О внесении изменений в некоторые законодательные акты Кыргызской Республики»
http://kenesh.kg//uploads/media/news_cover_photo/0001/45/thumb_44010_news_cover_photo_slider.jpg,12-06-2019 12:02,Направлен на голосование законопроект «О внесении изменений в Закон Кыргызской Республики «О конкуренции» в третьем чтении,Направлен на голосование законопроект «О внесении изменений в Закон Кыргызской Республики «О конкуренции» в третьем чтении
http://kenesh.kg//uploads/media/news_cover_photo/0001/44/thumb_43993_news_cover_photo_slider.png,12-06-2019 10:04,Объявление: 14 июня состоятся общественные слушания по проекту Закона Кыргызской Республики «О профессиональных союзах»,Объявление: 14 июня состоятся общественные слушания по проекту Закона Кыргызской Республики «О профессиональных союзах»
http://kenesh.kg//uploads/media/news_cover_photo/0001/44/thumb_43980_news_cover_photo_slider.JPG,11-06-2019 15:58,"Профильный Комитет одобрил законопроекты, направленные на совершенствование избирательного законодательства республики во втором чтении","Профильный Комитет одобрил законопроекты, направленные на совершенствование избирательного законодательства республики во втором чтении"
http://kenesh.kg//uploads/media/news_cover_photo/0001/44/thumb_43973_news_cover_photo_slider.JPG,11-06-2019 14:41,"Профильный Комитет одобрил  законопроекты об отнесении некоторых населенных пунктов Джалал-Абадской, Баткенской, Нарынской, Ошской и Таласской областей к категории айыла (села)","Профильный Комитет одобрил  законопроекты об отнесении некоторых населенных пунктов Джалал-Абадской, Баткенской, Нарынской, Ошской и Таласской областей к категории айыла (села)"
http://kenesh.kg//uploads/media/news_cover_photo/0001/44/thumb_43952_news_cover_photo_slider.JPG,11-06-2019 12:31,Профильный комитет рассмотрит ситуацию по застройке индивидуальными жилыми домами территории вокруг ТЭЦ-2 на следующем заседании,Профильный комитет рассмотрит ситуацию по застройке индивидуальными жилыми домами территории вокруг ТЭЦ-2 на следующем заседании
